The Sweeper & the Bad Eggs,,,Ben Sears,Ben Sears,Ben Sears,,,,,,minicomic
The Unmentionables,,,Jack Teagle,Jack Teagle,Jack Teagle,,,,,,minicomic
The Visitor: How & Why He Stayed,1,Dark Horse,Paul Grist,,Paul Grist,,,,,,comic
The Walk,,,Matt Dembecki,Matt Dembecki,Matt Dembecki,,,,,,minicomic
The Weight,1,Oily,Melissa Mendes,Melissa Mendes,Melissa Mendes,,,,,,minicomic
The Weight,2,Oily,Melissa Mendes,Melissa Mendes,Melissa Mendes,,,,,,minicomic
The Weight,3,Oily,Melissa Mendes,Melissa Mendes,Melissa Mendes,,,,,,minicomic
The Werewolf,,,Andy Hood,Andy Hood,Andy Hood,,,,,,minicomic
The Wiggly Reader,3,Fontanelle,John Kershbaum,John Kershbaum,John Kershbaum,,1999,No,,,indie
The Wind and the Sun,,,Lena Chandhok,Lena Chandhok,Lena Chandhok,,,,,,minicomic
The World is Made of Cheese,,,James Sturm,James Sturm,,,,,,,minicomic
The Worm Troll,,,Sam Alden,Sam Alden,Sam Alden,,,,,,minicomic
This is not a Girl Gang,,,Dave Baker,Dave Baker,Dave Baker,,,,,,minicomic
This is What Adventure Looks Like,,,Jared Rosello,Jared Rosello,Jared Rosello,,,,,,minicomic
Thonger Dongers,,,J.T. Yost,J.T. Yost,J.T. Yost,,,,,,minicomic
Three Very Small Comics,2,,Tom Gauld,Tom Gauld,Tom Gauld,,,,,,minicomic
Three Very Small Comics,3,,Tom Gauld,Tom Gauld,Tom Gauld,,,,,,minicomic
Thun''da Tales,1,Fantagraphics,,Gardner Fox,Frank Frazetta,,,No,,,comic
Timberdoodle,,,J. Kerschbaum,J. Kerschbaum,J. Kerschbaum,,,,,,minicomic
Time Force,2,Pacific,,BIll Dubay,Rudy Nebres,,,Yes,No,,comic
Titan #1,,,Francois Vigneault,Francois Vigneault,Francois Vigneault,,,,,,minicomic
Too Dark to See,,,Julia Gfrorer,Julia Gfrorer,Julia Gfrorer,,,,,,minicomic
Total Eclipse,1,Eclipse,Bill Sienkiewicz,Marv Wolfman,Bo Hampton,prestige format,,Yes,Yes,,comic
Total Eclipse,2,Eclipse,Bill Sienkiewicz,Marv Wolfman,Bo Hampton,prestige format,,Yes,Yes,,comic
Total Eclipse,3,Eclipse,Bill Sienkiewicz,Marv Wolfman,Bo Hampton,prestige format,,Yes,Yes,,comic
Total Eclipse,4,Eclipse,Bill Sienkiewicz,Marv Wolfman,Bo Hampton,prestige format,,Yes,Yes,,comic
Total Eclipse,5,Eclipse,Bill Sienkiewicz,Marv Wolfman,Bo Hampton,prestige format,,Yes,Yes,,comic
Training,,,Josh Simmons,Josh Simmons,Josh Simmons,,,,,,minicomic
Transformers vs. G.I. Joe,0,IDW,Tom Scioli,Tom Scioli,Tom Scioli,,,,,,comic
Transformers vs. G.I.Joe,0,IDW,,Tom Scioli,Tom Scioli,FCBD 2014,,Yes,Yes,,comic
Transmutation of Ike Garuda,1,Epic,,Elaine Lee,James Sherman,,,Yes,Yes,,comic
Tribe,1,Image,,,,,,,,,comic
Troll II,1,Image,,,,,,,,,comic
Tropical Gumbo,,,Mason Dickerson,Mason Dickerson,Mason Dickerson,,,Yes,Yes,,minicomic
True Stories,1,,Derf Backderf,Derf Backderf,Derf Backderf,,,,,,minicomic
True Stories,2,,Derf Backderf,Derf Backderf,Derf Backderf,,,,,,minicomic
True Stories,3,,Derf Backderf,Derf Backderf,Derf Backderf,,,,,,minicomic
Turbo Mutt,,,Liz Suburbia,Liz Suburbia,Liz Suburbia,,,,,,minicomic
Turkish Star Wars,,,Lou Copeland,Lou Copeland,Lou Copeland,,,,,,minicomic
Turtle Fighters,,,Jack Teagle,Jack Teagle,Jack Teagle,,,,,,minicomic
Twat,1,,SHH (AKA Yoko),SHH (AKA Yoko),SHH (AKA Yoko),,,,,,minicomic
Twat,2,,SHH (AKA Yoko),SHH (AKA Yoko),SHH (AKA Yoko),,,,,,minicomic
Twilight of the Bat,,,Patrick Keck,Josh Simmons,,"pinup by Anders Nilson
pinup by Tara Booth",,,,,minicomic
Twisted Romance,1,,"Katie Skelly
Alex De Campi
Sarah Horrocks
Magen Cubed","Katie Skelly
Alex De Campi
Sarah Horrocks
Magen Cubed","Katie Skelly
Alex De Campi
Sarah Horrocks
Magen Cubed",,,,,,comic
Two Eyes of the Beautiful,1,,Ryan Cecil Smith,Ryan Cecil Smith,Ryan Cecil Smith,,,,,,minicomic
Two Eyes of the Beautiful,2,,Ryan Cecil Smith,Ryan Cecil Smith,Ryan Cecil Smith,,,,,,minicomic
Two Letters from Ray Johnson,,,Todd Webb,Todd Webb,Todd Webb,,,,,,minicomic
Ultimate Kate or Die,,,Kate Leth,Kate Leth,Kate Leth,,,,,,minicomic
Ultra Klutz,25,Onward,Jeff Nicholson,Jeff Nicholson,Jeff Nicholson,Jason Hamlin dollar bin Heroescon 2019,1988,No,,No,comic
Ultraverse Premiere,0,Ultraverse,,"Gerard Jones
Len Strazewski
Steve Englehart
James Hudnall","Norm Breyfogle
Rick Hoberg
Kevin Maguire",,,Yes,No,,comic
"Umbrella Academy: Apocalypse Suite, The",1,Dark Horse,,Gerard Way,Gabriel Ba,,,Yes,Yes,,comic
Uncanny X-Men Annual,16,Marvel,,"Fabian Nicieza
Chris Cooper
Skip Dietz","Jim Lee
Jae Lee
Herb Trimpe","Shattershot, part 2",,No,Yes,,comic
Union,0,Image,,Mike Heisler,Ryan Benjamin,,,0,Yes,,comic
Union,1,Image,,Mike Heisler,Ryan Benjamin,,,0,Yes,,comic
Union,2,Image,,Mike Heisler,Ryan Benjamin,,,0,Yes,,comic
Union,3,Image,,Mike Heisler,Ryan Benjamin,,,0,Yes,,comic
"Unknown Soldier, The",256,DC,Joe Kubert,"Bob Haney
Cary Burkett
Steve Utley
David Michelinie","Dick Ayers
Gerry Talaoc
Ric Estrada
Denys Cowan
Dan Atkins
Walt Simonson",,,Yes,No,,comic
Unstuck,,,Daniel Spottswood,Daniel Spottswood,Daniel Spottswood,,,,,,minicomic
Until It Runs Clear,,,Cathy Johnson,Cathy Johnson,Cathy Johnson,,,,,,minicomic
Untitled Global Warming Comic,,,Jack VanDyke,Jack VanDyke,Jack VanDyke,NOICE 2019,,,,,minicomic
Untitled Monster Thing,,,Kyle Starks,Kyle Starks,Kyle Starks,,,,,,minicomic
Up to the Top,,,Ian Sampson,Ian Sampson,Ian Sampson,,,,,,minicomic
"Usagi Yojimbo, Vol. 2",2,Mirage,Stan Sakai,Stan Sakai,Stan Sakai,Ninja Turtles crossover,,No,,,comic
"Usagi Yojimbo, Vol. 2",3,Mirage,Stan Sakai,Stan Sakai,Stan Sakai,Ninja Turtles crossover,,No,,,comic
Vacancy,,,Jen Lee,Jen Lee,Jen Lee,,,,,,minicomic
Vanguard,1,Image,,"Erik Larsen
Gary Carlson",Tomm Coker,,,1,Yes,,comic
Vengeance Squad,6,Charlton,,,Joe Staton,,,No,,,comic
Venom,1,,Mickey Zacchilli,Mickey Zacchilli,Mickey Zacchilli,,,,,,minicomic
Venom,2,,Mickey Zacchilli,Mickey Zacchilli,Mickey Zacchilli,,,,,,minicomic
Verdugo,,,Weston Notestine,Weston Notestine,Weston Notestine,,,,,,minicomic
VI,,,Liz Suburbia,Liz Suburbia,Liz Suburbia,,,,,,minicomic
Victim,2,Silverwolf,Paul Schultz,Kris Silver,Paul Schultz,Jason Hamlin dollar bin Heroescon 2019,1987,No,,No,comic
Victory,1,Topps,,Kurt Busiek,Keith Giffen,,,No,,,comic
"Viewotron, Vol. 1",2,,Sam Sharpe,Sam Sharpe,Sam Sharpe,,,,,,minicomic
"Viewotron, Vol. 2",1,AdHouse,"Sam Sharpe
Peach S. Goodrich","Sam Sharpe
Peach S. Goodrich","Sam Sharpe
Peach S. Goodrich",,,,,,minicomic
Viking''s End,,,Rich Tommaso,Rich Tommaso,Rich Tommaso,,,,,,minicomic
Violator,1,Image,,Alan Moore,Bart Sears,,,1,,,comic
Vision and the Scarlet Witch,12,Marvel,,Steve Englehart,Richard Howell,,,No,,,comic
Vroooommmm,,,Moebius,Moebius,Moebius,,,,,,minicomic
Vulture City,,,Sam Spina,Sam Spina,Sam Spina,,,,,,minicomic
Vulture City: Sheriff,,,Sam Spina,Sam Spina,Sam Spina,,,,,,minicomic
Wageslaves,1,,John Bailey,John Bailey,John Bailey,,,,,,minicomic
Wageslaves,2,,John Bailey,John Bailey,John Bailey,,,,,,minicomic
Wageslaves,3,,John Bailey,John Bailey,John Bailey,,,,,,minicomic
Walking Dead FCBD 2013 Special,1,Image,,Robert Kirkman,Charlie Adlard,FCBD 2013,,Yes,,,comic
Wally Wood''s Thunder Agents,1,Deluxe,,Dann Thomas,"George Perez
Dave Cockrum",,,No,,,comic
Warblade: Endangered Species,1,Image,,Steve Seagle,Scott Clark,,,Yes,Yes,,comic
Warblade: Endangered Species,4,Image,,Steve Seagle,Scott Clark,,,No,Yes,,comic
Warlords of Wor,,,Tom Scioli,Tom Scioli,Tom Scioli,,,,,,minicomic
Wayward Warrior,1,Hammac,Paul R. Pelletier,Chris McCarthy,Paul R. Pelletier,Jason Hamlin dollar bin Heroescon 2019,1989,No,,,comic
We Are in a Dark Place,,,Marie Enger,Marie Enger,Marie Enger,,,,,,minicomic
We Bite,,Oily,Charles Forsman,Charles Forsman,Charles Forsman,,,Yes,Yes,No,zine
We Lost the War But Not the Battle,,,Michel Gondry,Michel Gondry,Michel Gondry,,,,,,minicomic
We Take the Bottom With Us,,,Ian Sampson,Ian Sampson,Ian Sampson,,,,,,minicomic
We Will Remain,,,Andrew White,Andrew White,Andrew White,,,,,,minicomic
Weapons-Grade,,,Jordan Neves,Jordan Neves,Jordan Neves,,,,,,minicomic
Weird Me,1,,Kelly Phillips,Kelly Phillips,Kelly Phillips,"Atomic City Comics, Philadelphia",,,,,minicomic
Weird War,52,DC,,,,,,No,Yes,,comic
Weird War Tales,124,DC,,"Robert Knighter
Robin Snyder
Keith Giffen","Topper Helmers
Erne Colon",,,No,,,comic
Werewolf Hunter,,,Peter Faecke,Peter Faecke,Peter Faecke,,,,,,minicomic
Whale Tail,,,Sam Spina,Sam Spina,Sam Spina,,,,,,minicomic
What Is a Glacier?,,,Sophie Yanow,Sophie Yanow,Sophie Yanow,,,,,,minicomic
What’s Eating You?,,,Jordan Jeffries,Jordan Jeffries,Jordan Jeffries,,,,,,minicomic
Wheals on Meels,,,Christopher Green,Christopher Green,Christopher Green,,,,,,minicomic
When Contact Happens,1,,J. Lee Morris,J. Lee Morris,J. Lee Morris,NOICE 2019,,,,,minicomic
When Monsters Roam,,Ripple,Patrick Ian Rooks,Patrick Ian Rooks,Patrick Ian Rooks,,,,,,minicomic
Where Ever Flows the River,,,Christopher Green,Christopher Green,Christopher Green,,,,,,minicomic
Whisper,1,,,Steven Grant,Rich Larson,,,No,,,comic
Whisper Special,1,First,,Steven Grant,Rich Larson,,,No,,,comic
White Clay,,,Thomas Herpich,Thomas Herpich,Thomas Herpich,,,,,,minicomic
Who Is Dead In The White House?,,,Noah Van Sciver,Noah Van Sciver,Noah Van Sciver,,,,,,minicomic
Who Wants to be a Superhero?,1,Dark Horse,,Stan Lee,,,,Yes,Yes,,comic
Wicked Chicken Queen,,,Sam Alden,Sam Alden,Sam Alden,,,,,,minicomic
WildCats,0,Image,Jim Lee,"Brandon Choi
Jim Lee",Jim Lee,,,Yes,Yes,,comic
WildCats,1,Image,Jim Lee,"Brandon Choi
Jim Lee",Jim Lee,,,Yes,Yes,,comic
WildCats,2,Image,Jim Lee,"Brandon Choi
Jim Lee",Jim Lee,,,Yes,Yes,,comic
WildCats,3,Image,Jim Lee,"Brandon Choi
Jim Lee",Jim Lee,,,Yes,Yes,,comic
WildCats,4,Image,Jim Lee,"Brandon Choi
Jim Lee",Jim Lee,,,Yes,Yes,,comic
WildCats,5,Image,Jim Lee,"Brandon Choi
Jim Lee",Jim Lee,,,Yes,Yes,,comic
WildCats,6,Image,Jim Lee,"Brandon Choi
Jim Lee",Jim Lee,,,Yes,Yes,,comic
WildCats,7,Image,Jim Lee,"Brandon Choi
Jim Lee",Jim Lee,,,Yes,Yes,,comic
WildCats,8,Image,Jim Lee,"Brandon Choi
Jim Lee",Jim Lee,,,Yes,Yes,,comic
WildCats,13,Image,Jim Lee,"Brandon Choi
Jim Lee",Jim Lee,,,No,Yes,,comic
WildCats,14,Image,Erik Larsen,,Erik Larsen,,,No,Yes,,comic
WildCats,17,Image,Jim Lee,James Robinson,Travis Charest,,,No,Yes,,comic
WildCats,19,Image,Jim Lee,James Robinson,Jim Lee,,,No,Yes,,comic
WildCats,24,Image,Jim Lee,Alan Moore,Ryan Benjamin,,,No,Yes,,comic
WildCats Trilogy,1,Image,,"Brandon Choi
Dafydd Wyn",Jae Lee,,,No,Yes,,comic
WildCats Trilogy,2,Image,,"Brandon Choi
Dafydd Wyn",Jae Lee,,,No,Yes,,comic
WildCats Trilogy,3,Image,,"Brandon Choi
Dafydd Wyn",Jae Lee,,,No,Yes,,comic
WildStar,1,Image,,,,,,,,,comic
WildStar,2,Image,,,,,,,,,comic
WildStar,3,Image,,,,,,,,,comic
WildStar,4,Image,,,,,,,,,comic
Wildstorm Rising,1,Image,,,,,,,,,comic
Will to Power,1,Dark Horse,,,,,,Yes,No,,comic
Will to Power,2,Dark Horse,,,,,,,No,,comic
Will to Power,4,Dark Horse,,,,,,,No,,comic
Will to Power,6,Dark Horse,,,,,,,No,,comic
Will to Power,7,Dark Horse,,,,,,,No,,comic
Will to Power,9,Dark Horse,,,,,,,No,,comic
Will to Power,10,Dark Horse,Mike Mignola,"Randy Stradley
Mike Richardson","Chris Warner
Brian Apthrop",,1994,,Yes,,comic
Will to Power,11,Dark Horse,Mike Mignola,"Randy Stradley
Mike Richardson","Chris Warner
Brian Apthrop",,1994,,Yes,,comic
Will to Power,12,Dark Horse,Mike Mignola,"Randy Stradley
Mike Richardson","Chris Warner
Brian Apthrop",,1994,,Yes,,comic
Wolverine,28,Marvel,"Mark Chiarello
Mike Mignola",Jo Duffy,Barry Kitson,,,No,Yes,,comic
Wolverine,29,Marvel,"Mark Chiarello
Mike Mignola",Jo Duffy,Barry Kitson,,,No,Yes,,comic
Wolverine,30,Marvel,,Jo Duffy,Barry Kitson,,,No,Yes,,comic
Wolverine,41,Marvel,Marc Silverstri,Larry Hama,Marc Silverstri,Mignola centerfold,1991,,Yes,,comic
Wolverine Annual,1,Marvel,,Greg Hurwitz,Marcelo Frusin,,,Yes,No,,comic
Wolverine Origins Annual,1,Marvel,,Daniel Way,Kaare Andrews,,,Yes,No,,comic
"World of Krypton, The",1,DC,Mike Mignola,John Byrne,Mike Mignola,,1998,,Yes,,comic
"World of Krypton, The",2,DC,Mike Mignola,John Byrne,Mike Mignola,,1998,,Yes,,comic
"World of Krypton, The",3,DC,Mike Mignola,John Byrne,Mike Mignola,,1998,,Yes,,comic
"World of Krypton, The",4,DC,Mike Mignola,John Byrne,Mike Mignola,,1998,,Yes,,comic
World of Wheels,23,Charlton,,,,,,No,,,comic
World''s Best Comics: Golden Age Sampler,1,DC,,,,"contains stories from:
Superman 6
Batman 5
Sensation Comics 11
Police Comics 11",,No,,,comic
World''s Best Comics: Silver Age Sampler,1,DC,,,,"contains stories from:
Justice League of America 4
Adventure Comics 247
Our Army at War 81",,No,,,comic
World''s Greatest Cartoonists 2017,,Fantagraphics,,,,,,,,,indie
World''s Greatest Cartoonists 2018,,Fantagraphics,"Ellen Forney
Charles Glaubitz
Sophie Goldstein
Simon Hanselmann
Dash Shaw
Anne Simon
Carol Tyler
Georgia Webber","Ellen Forney
Charles Glaubitz
Sophie Goldstein
Simon Hanselmann
Dash Shaw
Anne Simon
Carol Tyler
Georgia Webber","Ellen Forney
Charles Glaubitz
Sophie Goldstein
Simon Hanselmann
Dash Shaw
Anne Simon
Carol Tyler
Georgia Webber",,,,,,indie
Wright,,,Micah Berkoff,Micah Berkoff,Micah Berkoff,,,,,,minicomic
X-Factor,55,Marvel,Mike Mignola,Peter David,"Terry Shoemaker
Colleen Doran",,1990,,Yes,,comic
X-Factor,70,Marvel,Mike Mignola,Peter David,"Terry Shoemaker
Colleen Doran",,1990,,Yes,,comic
X-Factor Annual,6,Marvel,Mike Mignola,Fabian Nicieza,Terry Shoemaker,,1986,,Yes,,comic
X-Men 2099,1,Marvel,,John Francis Moore,Rom Lim,,,No,,,comic
X-Men Classic,57,Marvel,Mike Mignola,,,Reprints X-Men 153,1991,,Yes,,comic
X-Men Classic,58,Marvel,Mike Mignola,,,Reprints X-Men 154,1991,,Yes,,comic
X-Men Classic,59,Marvel,Mike Mignola,,,Reprints X-Men 155,1991,,Yes,,comic
X-Men Classic,60,Marvel,Mike Mignola,,,Reprints X-Men 156,1991,,Yes,,comic
X-Men Classic,61,Marvel,Mike Mignola,,,Reprints X-Men 157,1991,,Yes,,comic
X-Men Classic,62,Marvel,Mike Mignola,,,Reprints X-Men 158,1991,,Yes,,comic
X-Men Classic,63,Marvel,Mike Mignola,,,Reprints X-Men 159,1991,,Yes,,comic
X-Men Classic,64,Marvel,Mike Mignola,,,Reprints X-Men 160,1991,,Yes,,comic
X-Men Classic,65,Marvel,Mike Mignola,,,Reprints X-Men 161,1991,,Yes,,comic
X-Men Classic,66,Marvel,Mike Mignola,,,Reprints X-Men 162,1991,,Yes,,comic
X-Men Classic,67,Marvel,Mike Mignola,,,Reprints X-Men 163,1991,,Yes,,comic
X-Men Classic,68,Marvel,Mike Mignola,,,Reprints X-Men 164,1991,,Yes,,comic
X-Men Classic,69,Marvel,Mike Mignola,,,Reprints X-Men 165,1991,,Yes,,comic
X-Men Classic,70,Marvel,Mike Mignola,,,Reprints X-Men 166,1991,,Yes,,comic
X-Men: Grand Design,1,Marvel,Ed Piskor,Ed Piskor,Ed Piskor,,,Yes,Yes,,comic
X-Men: Grand Design,2,Marvel,Ed Piskor,Ed Piskor,Ed Piskor,,,Yes,Yes,,comic
"X-Men: Grand Design, Second Genesis",1,Marvel,Ed Piskor,Ed Piskor,Ed Piskor,,,Yes,Yes,,comic
"X-Men: Grand Design, Second Genesis",2,Marvel,Ed Piskor,Ed Piskor,Ed Piskor,,,Yes,Yes,,comic
XIII,,,Liz Suburbia,Liz Suburbia,Liz Suburbia,,,,,,minicomic
"Yahoo, The Jaded Comix Bistro",1,Fantagraphics,Joe Sacco,Joe Sacco,Joe Sacco,,1988,No,Yes,,indie
You Don''t Wanna Fuck Wit Me,,,Melissa Duffy,Melissa Duffy,Melissa Duffy,,,,,,minicomic
Young Shadow,,,Ben Sears,Ben Sears,Ben Sears,,,,,,minicomic
Young Shadow Pamphlet One,,,Ben Sears,Ben Sears,Ben Sears,,,,,,zine
Young Shadow vs. The Crust,,,Ben Sears,Ben Sears,Ben Sears,,,,,,minicomic
"Young, Dumb, & Full of Cum",,,Nick Drnaso,Nick Drnaso,Nick Drnaso,,,,,,minicomic
Youngblood,0,Image,Rob Liefeld,Rob Liefeld,Rob Liefeld,,,Yes,Yes,,comic
Youngblood,1,Image,Rob Liefeld,Rob Liefeld,Rob Liefeld,,,Yes,Yes,,comic
Youngblood,2,Image,Rob Liefeld,Rob Liefeld,Rob Liefeld,,,Yes,Yes,,comic
Youngblood,3,Image,Rob Liefeld,Rob Liefeld,Rob Liefeld,,,Yes,Yes,,comic
Youngblood,4,Image,Rob Liefeld,Rob Liefeld,Rob Liefeld,Brigade #4 on flipside,,Yes,Yes,,comic
Youngblood,5,Image,Rob Liefeld,"Rob Liefeld
Eric Stephenson",Chap Yaep,,,Yes,Yes,,comic
Youngblood,6,Image,,,,,,Yes,Yes,,comic
Youngblood,7,Image,,,,,,Yes,Yes,,comic
Youngblood,8,Image,,,,,,Yes,Yes,,comic
Youngblood,9,Image,,,,,,Yes,Yes,,comic
Youngblood,75,Image,,,,,,No,Yes,,comic
Youngblood Yearbook,1,Image,,Eric Stephenson,Chap Yaep,,,Yes,Yes,,comic
Youngblood: Strikefile,1,Image,,,,,,Yes,,,comic
Youngblood: Strikefile,2,Image,,,,,,Yes,,,comic
Youngblood: Strikefile,3,Image,,,,,,No,,,comic
Youngblood: Strikefile,6,Image,,,,,,No,,,comic
Youngblood: Strikefile,7,Image,,,,,,No,,,comic
Your Black Friend,,,Ben Passmore,Ben Passmore,Ben Passmore,,,,,,minicomic
Yummy Fur,1,Vortex,,Chester Brown,Cheste Brown,,,Yes,Yes,,indie
Yuri on EVAngelion,,,Patrick Crotty,Patrick Crotty,Patrick Crotty,,,,,,minicomic
Zegas,0,Copra Press,Michel Fiffe,Michel Fiffe,Michel Fiffe,,,,,,minicomic
Zero Zero,11,Fantagraphics,,"Dave Cooper
Kaz
Richard Sala
David Collier
David Mazzucchelli
Ted Stearn
Max Andersson
Roy Tompkins","Dave Cooper
Kaz
Richard Sala
David Collier
David Mazzucchelli
Ted Stearn
Max Andersson
Roy Tompkins",,,Yes,Yes,,indie
Zooniverse,1,Eclipse,,"Fil Barlow
Michael Logan","Fil Barlow
Allister Hardiman",,,Yes,No,,comic
Zorro,6,Topps,Mike Mignola,Don McGregor,Vince Russell,,1994,,Yes,,comic
